tic_id,By_User_Ranks_001,By_User_Ranks_002,By_User_Ranks_003-5,By_User_Ranks_006-20,By_User_Ranks_021-50,By_User_Ranks_051-100,By_User_Ranks_101+
142047616,True,False,False,False,False,True,False
142052876,False,False,True,False,False,False,False
142080812,True,True,False,True,False,False,True
142082942,False,False,False,False,True,False,False
142083629,False,False,False,False,True,False,False
142084274,False,False,False,False,True,False,True
142086813,False,False,False,True,False,False,True
142087638,False,False,False,True,True,False,False
142096904,True,True,False,True,True,False,True
142105158,False,False,False,True,True,False,False
142105299,True,False,False,True,True,False,True
142105308,True,False,False,False,False,True,False
142105466,True,True,False,True,True,True,False
142106818,False,False,True,False,True,False,True
142107618,False,False,False,False,False,False,True
142108949,False,False,True,False,False,False,True
142109430,True,True,False,True,True,True,True
142110536,False,False,False,True,False,False,True
142110847,False,False,False,False,True,False,True
142142450,False,False,False,False,False,False,True
142148228,True,False,True,True,True,True,True
142154041,True,False,False,True,True,True,True
142155545,False,False,False,False,False,False,True
142177867,False,False,False,True,True,True,True
142209361,True,True,False,False,True,True,False
142240683,False,False,False,False,False,False,True
142258314,False,False,False,True,True,False,False
142262969,True,True,False,True,False,False,False
142277151,False,False,False,False,False,False,True
142308209,True,True,False,False,True,False,False
142316211,False,False,False,False,False,False,True
142317154,False,False,False,True,False,True,False
142375417,True,True,False,True,False,True,True
142375426,False,True,False,True,False,True,False
142381364,False,False,False,False,False,True,True
142381532,False,False,False,False,False,False,True
142391542,True,True,False,False,False,False,False
142405265,False,False,False,False,False,False,True
142408273,False,False,False,False,False,True,False
142409400,True,True,True,True,True,True,True
142441910,True,False,False,False,True,False,False
142443425,False,False,False,True,True,True,True
142513212,False,True,False,False,False,True,True
142585459,False,False,False,False,False,False,True
142587827,False,False,False,True,True,True,True
142588954,True,False,True,True,False,False,False
142606454,False,False,False,False,True,False,False
142618244,True,False,True,True,True,False,True
142619515,False,False,False,False,True,False,True
142619583,False,False,False,True,False,False,False
142635930,False,False,False,False,False,True,False
142667952,False,False,False,True,False,False,False
142677613,True,False,True,True,True,True,True
142742998,True,True,True,True,False,True,True
142746541,False,False,False,False,True,False,False
142783746,True,True,True,True,True,True,True
142791832,True,False,False,True,False,False,False
142811934,False,False,False,True,False,False,False
142828556,False,False,False,False,False,True,False
142852841,True,False,False,True,True,False,True
142865103,True,False,False,True,True,False,False
142865462,False,False,False,False,False,False,True
142873694,True,True,False,False,True,True,False
142874476,True,True,True,True,True,False,False
142875987,False,True,False,True,False,True,True
142889317,False,False,False,False,False,True,False
142910156,False,False,False,False,False,False,True
142918609,True,False,True,False,True,True,False
142929481,False,True,False,False,True,False,True
142930937,False,False,False,False,False,False,True
142944895,True,True,False,True,True,False,False
142945544,False,True,False,False,False,False,False
142979644,True,False,False,True,False,True,False
143021460,True,True,False,False,False,True,True
143021874,False,False,False,False,False,True,False
143022688,True,True,True,True,True,True,True
143034559,True,False,False,True,True,False,True
143043815,False,False,True,False,False,False,False
143057768,False,False,False,True,True,False,False
143058907,False,True,False,False,True,True,False
143071364,False,False,False,False,False,False,True
143100813,False,False,False,True,False,False,False
143106660,False,False,False,False,False,False,True
143117999,False,False,False,False,True,True,True
143125075,False,False,False,True,False,False,False
143146379,False,False,False,False,False,True,False
143156471,True,True,False,True,True,True,True
143157580,True,True,True,True,True,True,False
143157800,True,True,True,True,True,False,True
143168740,False,False,False,False,False,False,True
143168754,False,True,False,True,False,False,True
143171265,True,False,True,True,True,True,True
143234741,False,True,False,True,False,True,False
143275547,False,False,False,False,False,False,True
143291764,True,False,False,False,False,False,True
143314844,False,False,False,True,False,False,False
143318403,True,True,True,True,False,True,True
143335771,True,False,False,False,True,False,False
143350469,True,True,True,True,True,True,True
143375522,True,False,False,True,True,False,True
143405400,False,False,False,False,False,False,True
143452951,True,True,False,True,True,True,False
143488434,False,False,False,True,False,True,True
143601280,False,False,False,False,True,False,False
143669444,False,False,True,True,True,True,True
143677045,True,True,True,True,True,True,True
143765469,False,False,False,True,False,False,False
143825467,False,False,False,False,False,False,True
143848987,True,False,False,True,False,False,True
143924219,True,True,True,True,True,True,True
143959183,False,False,False,True,True,True,False
143992817,True,True,False,True,False,True,False
144000467,False,False,True,True,False,True,True
144012876,False,False,False,False,False,False,True
144085463,True,False,False,True,True,True,False
144105557,False,False,False,False,False,True,False
144121387,False,True,False,False,False,False,False
144122210,True,True,False,False,True,False,False
144155582,False,False,False,False,False,False,True
144161335,False,False,False,False,False,False,True
144162567,False,False,False,False,True,False,True
144192174,False,True,False,True,True,False,False
144194304,True,True,False,True,True,True,True
144201318,False,False,False,False,False,True,False
144203939,False,False,False,False,False,False,True
144272555,False,False,False,False,False,False,True
144274572,False,False,False,False,False,False,True
144277323,False,False,False,False,False,False,True
144282524,True,False,False,False,False,False,False
144289734,False,False,False,True,True,True,False
144298460,False,False,False,False,False,False,True
144306296,False,False,False,False,True,False,False
144307714,False,False,False,False,True,True,True
144309524,False,False,False,True,True,True,True
144336221,True,False,False,True,True,True,False
144376560,False,True,False,False,False,False,False
144406668,False,False,True,False,False,False,False
144433200,False,False,False,False,True,False,False
144458841,False,False,False,False,False,False,True
144462697,False,False,True,False,True,True,True
144475181,True,False,True,True,False,False,False
144500485,True,False,True,True,False,False,True
144514566,False,False,False,False,False,True,False
144522855,False,True,False,False,True,False,True
144539611,True,False,True,False,True,False,True
144575712,True,True,False,False,True,True,True
144598282,False,True,True,False,False,False,True
144616106,False,False,False,False,False,False,True
144695651,True,True,True,True,True,False,True
144756593,False,False,False,True,False,False,False
144804862,True,True,False,True,False,True,True
144956678,True,False,False,False,False,False,False
144996772,False,False,False,False,False,False,True
145045416,False,False,True,False,True,False,False
145054120,False,False,False,False,True,False,False
145116411,True,False,True,True,False,True,False
145151809,True,True,False,True,True,True,True
145204835,True,True,False,True,False,False,False
145211449,False,False,True,False,False,False,False
145243254,True,True,False,True,True,True,True
145289125,False,False,False,True,False,False,False
145338612,True,True,False,True,True,True,False
145372195,False,False,False,True,False,True,True
145457085,False,False,False,False,True,True,False
145508960,True,True,True,True,True,True,True
145586291,True,True,False,True,False,False,False
145755099,False,True,False,False,False,False,False
145762697,True,False,False,True,False,False,False
145870698,False,False,False,True,False,False,False
145879095,True,False,False,False,True,False,False
145911387,False,False,False,False,True,False,False
145986231,False,False,False,True,True,False,False
146036695,False,False,False,True,False,False,False
146039664,True,False,True,True,False,True,False
146165619,True,False,False,True,False,False,False
146244533,False,False,True,False,False,False,False
146315639,True,True,False,True,True,False,False
146333918,True,False,False,True,True,True,True
146344020,True,True,True,True,True,False,False
146350469,False,True,False,False,False,False,False
146406806,True,False,False,True,True,True,False
146439804,False,False,False,True,False,True,True
146483944,False,False,False,False,False,False,True
146520491,True,True,True,False,True,True,False
146522930,True,False,True,True,True,True,True
146530594,True,False,False,True,True,True,False
146539195,False,False,True,False,False,False,False
146556335,False,False,False,False,False,False,True
146557531,True,False,False,False,True,False,False
146559012,True,True,True,True,True,False,True
146559015,True,True,True,True,False,True,True
146581063,False,False,False,False,True,True,True
146597035,True,True,True,True,True,True,True
146601318,True,True,True,True,False,True,True
146601322,True,True,True,True,False,True,False
146637697,False,False,True,False,False,False,False
146688260,True,False,True,True,True,True,True
146712645,True,True,False,True,True,True,True
146718056,False,False,False,False,True,False,False
146760769,True,False,True,False,False,False,False
146761368,True,False,True,True,True,True,True
146776480,True,False,False,True,False,False,False
146810480,True,True,False,True,True,False,False
146846569,True,False,False,True,True,False,False
146879345,True,True,False,True,False,False,True
146939561,False,False,False,False,False,False,True
146968478,True,True,False,True,True,True,True
147001226,False,False,False,False,False,True,True
147020894,True,True,False,False,True,True,True
147026702,False,False,False,False,False,False,True
147035057,False,False,False,True,True,True,False
147037759,False,False,True,False,False,False,False
147083089,False,False,False,False,False,True,True
147084337,False,False,False,False,False,False,True
147102369,True,False,True,True,True,True,True
147114002,False,False,False,False,False,False,True
147131974,False,False,True,True,False,False,True
147152188,False,False,False,False,False,True,False
147178211,True,False,False,False,False,False,False
147180353,False,False,False,False,False,False,True
147185619,False,False,False,False,True,True,False
147201138,False,False,False,True,True,True,True
147207533,False,False,False,False,False,False,True
147214032,True,True,True,True,True,True,True
147238759,False,False,True,False,False,False,False
147244857,False,False,False,True,False,False,False
147277752,True,False,False,False,True,True,False
147284470,False,False,False,True,False,False,False
147302681,False,False,False,False,False,False,True
147310856,False,False,False,False,True,False,False
147314529,True,True,True,True,True,True,True
147340931,False,False,False,False,True,False,False
147406559,True,False,False,False,False,False,False
147425389,True,False,False,False,False,False,False
147455347,False,False,True,False,False,False,True
147512952,False,False,False,True,False,False,True
147576476,True,False,False,True,True,True,True
147610499,False,False,False,False,True,False,False
147611185,False,False,False,True,False,False,False
147611197,True,False,False,True,False,False,True
147625755,True,True,True,True,True,False,False
147676027,False,False,False,False,True,False,False
147686743,True,False,True,True,True,True,False
147696185,False,False,False,True,False,False,False
147751310,False,False,False,False,False,False,True
147783110,False,False,False,False,False,False,True
147785373,False,False,False,False,False,False,True
147807432,False,False,False,False,False,True,False
147809487,False,False,False,False,False,False,True
147835092,False,False,False,False,False,False,True
147924002,True,True,False,True,False,True,False
147950620,True,False,True,True,True,False,False
147975720,False,True,True,True,True,True,False
147977348,True,False,False,False,False,False,True
147993277,True,False,False,True,False,False,False
148045608,False,False,False,False,False,False,True
148087292,False,False,False,False,False,False,True
148092714,False,False,False,False,False,False,True
148096708,False,False,False,True,False,False,False
148098016,False,False,False,False,True,True,False
148125049,False,False,False,False,False,True,False
148130937,False,False,False,False,True,False,False
148158374,False,False,False,False,False,True,False
148158540,True,True,False,True,False,False,False
148185422,False,False,True,False,False,False,False
148207172,False,False,False,False,False,True,False
148218929,False,True,False,True,False,True,False
148228019,True,False,False,True,False,False,False
148232073,False,False,False,False,False,False,True
148274098,True,True,True,True,True,True,True
148290432,True,False,False,True,False,True,False
148302247,True,True,True,False,True,False,False
148305766,True,True,False,False,True,False,True
148357344,False,False,False,True,True,False,False
148427064,False,False,False,False,False,False,True
148450970,True,False,False,False,False,False,False
148463213,True,True,False,True,True,False,True
148480904,False,False,False,False,False,False,True
148491834,False,False,False,False,False,False,True
148500107,True,False,True,True,False,True,False
148508281,True,False,False,False,True,True,True
148544875,True,False,False,True,True,True,True
148551290,False,False,False,False,False,True,False
148559140,True,True,False,False,True,False,False
148560397,True,True,False,True,True,True,False
148563159,False,False,False,False,True,False,False
148574197,False,False,False,True,False,False,False
148589486,False,False,False,True,True,True,True
148611095,True,True,False,True,True,True,True
148612685,True,False,True,True,True,True,True
148622555,False,False,False,True,True,False,False
148656659,True,False,False,True,True,True,True
148722215,True,True,False,False,True,False,False
148781497,True,True,False,True,False,True,True
148785530,False,False,False,False,False,True,True
148791862,False,False,True,False,False,False,False
148824066,True,True,False,False,False,False,True
148885015,True,True,False,False,False,False,True
148905216,True,True,False,True,True,False,False
148914403,True,True,False,True,True,False,True
148914726,False,False,False,False,True,True,False
148917425,False,False,False,False,False,False,True
148920245,True,False,False,True,True,True,False
148963419,True,True,False,True,True,False,False
149004988,False,True,False,False,False,False,False
149010208,True,False,True,False,True,True,True
149030418,False,False,False,True,False,False,False
149039372,False,False,True,True,True,True,True
149059708,False,False,False,False,False,True,False
149059954,False,False,True,False,False,True,True
149063036,False,False,False,False,True,False,False
149102723,False,False,False,False,False,False,True
149102762,False,False,False,False,False,False,True
149106599,False,False,False,False,False,False,True
149109861,False,True,True,False,False,False,False
149120276,False,False,True,False,False,False,False
149121385,False,False,False,False,False,False,True
149154927,False,False,False,False,False,True,False
149156748,False,False,False,False,False,False,True
149159039,False,False,False,False,False,False,True
149160359,True,True,False,False,False,True,True
149161075,False,False,False,True,False,False,False
149166278,False,False,False,False,True,False,False
149175396,False,False,False,False,False,False,True
149175965,True,True,False,True,True,True,True
149176305,False,False,False,False,False,False,True
149216532,False,False,False,False,False,False,True
149218350,False,False,False,False,False,False,True
149219496,False,False,False,False,False,True,False
149247198,False,True,False,False,False,False,False
149248196,False,False,True,True,True,True,True
149250753,False,False,True,False,True,True,True
149252961,False,False,False,False,False,False,True
149303310,False,False,False,False,False,False,True
149303648,False,False,True,False,False,False,True
149304313,False,False,False,False,False,False,True
149308175,False,False,False,False,True,False,True
149319411,True,True,False,True,True,True,True
149322835,False,False,False,False,True,False,False
149346418,False,False,False,False,False,False,True
149346498,False,False,False,False,True,False,False
149347480,False,False,False,False,True,False,False
149347629,False,False,True,False,False,False,True
149423433,False,False,False,False,False,False,True
149436670,False,True,False,True,True,False,False
149438705,False,False,False,True,False,False,False
149445580,False,False,False,False,False,False,True
149449530,False,False,False,False,False,True,True
149470723,True,False,False,False,False,False,False
149473467,True,True,True,True,True,True,True
149487875,False,True,False,True,False,False,False
149529585,False,False,False,False,True,False,False
149539114,False,False,True,True,True,False,True
149539552,False,False,False,False,False,False,True
149540525,False,False,False,True,False,False,True
149566964,True,True,True,False,True,False,True
149573659,True,True,True,True,True,True,True
149577535,False,False,False,False,True,False,False
149583965,True,True,False,False,False,False,False
149598862,True,False,False,True,True,True,True
149600376,True,True,True,True,True,True,True
149601557,False,False,False,False,False,True,False
149603524,False,True,False,True,True,True,True
149622009,True,False,True,True,False,False,True
149625812,True,True,False,False,False,False,False
149629043,True,True,False,True,True,True,True
149673491,True,True,True,True,True,True,False
149736571,True,False,False,False,False,False,False
149739367,False,False,False,True,False,False,False
149740928,True,False,False,True,True,False,False
149826377,True,False,False,True,False,False,True
149828022,False,False,False,False,False,True,False
149833117,True,False,False,False,False,False,False
149837469,False,False,False,True,False,False,True
149861542,True,True,True,True,False,True,True
149916496,False,False,False,False,False,False,True
149926346,False,True,False,False,False,False,False
149971754,False,False,False,False,False,True,True
149975922,False,False,False,True,False,False,True
149976187,True,True,True,True,True,True,True
149990841,True,False,True,True,False,False,True
149991210,False,False,False,False,False,False,False
149992242,False,False,False,True,False,False,False
149993666,True,False,True,True,True,False,True
150021408,False,False,False,True,False,False,False
150068381,False,False,True,True,False,False,True
150083410,False,False,False,False,True,False,False
150101472,True,False,True,True,True,True,True
150101476,True,True,True,True,True,True,True
150101799,True,False,False,False,False,True,False
150143137,False,False,False,True,False,False,True
150144415,False,False,False,False,False,True,True
150145456,True,False,True,True,True,False,True
150151262,False,False,False,False,True,False,False
150165657,False,False,False,False,False,False,True
150166721,False,False,False,False,True,True,True
150167117,True,True,True,False,True,True,True
150187916,False,True,True,True,True,True,True
150225473,True,False,False,False,False,False,True
150249155,False,False,True,True,False,True,False
150251466,False,False,False,False,False,False,True
150268783,False,False,False,True,False,False,False
150272865,True,False,False,True,True,True,False
150282779,True,False,False,False,False,False,False
150284425,True,True,True,True,True,True,True
150299840,True,False,False,True,False,True,True
150300654,True,True,True,False,False,False,True
150320620,False,False,False,True,False,False,True
150326668,True,False,False,True,True,True,True
150357064,True,True,False,True,False,True,True
150357290,False,False,True,True,False,True,True
150357404,False,False,False,True,False,False,False
150359500,False,False,False,True,True,True,False
150360599,False,False,False,True,False,False,True
150361803,False,False,True,False,True,False,True
150361911,True,True,False,True,True,True,True
150388753,False,True,False,False,False,True,True
150390189,False,False,False,True,False,False,True
150392753,False,False,False,True,True,True,True
150413414,True,True,False,False,False,False,True
150429807,True,True,True,True,True,True,True
150430837,False,False,False,False,False,True,False
150431617,False,False,False,False,False,False,True
150432514,False,False,False,False,True,True,False
150437346,True,False,False,True,True,False,True
150437899,False,True,False,True,True,True,True
150437932,False,False,False,True,True,True,True
150440362,False,False,False,True,False,False,True
150440860,False,False,False,False,False,False,True
150441810,False,False,False,True,False,False,True
150442264,True,True,True,True,True,True,True
150442268,False,False,False,False,True,True,True
150442658,False,False,False,False,False,False,True
150443185,True,True,True,True,True,True,True
150455296,False,False,False,False,True,True,True
150637078,True,True,False,False,False,True,True
150989170,False,False,False,False,False,False,True
151058955,False,False,False,False,True,False,False
151233402,False,False,False,True,False,False,False
151267228,True,False,False,False,False,False,False
151300352,False,False,False,False,False,True,True
151430977,False,False,False,False,True,False,False
151516273,False,True,False,True,True,False,False
151587650,False,True,True,False,False,False,False
151681127,True,False,False,False,True,False,True
151682536,False,False,False,False,False,False,True
151684687,False,False,False,False,True,False,False
151776283,True,False,True,True,False,False,False
151826930,True,True,False,True,True,False,True
151959065,True,False,False,True,True,True,False
152068642,False,False,False,True,False,False,False
152076382,False,False,False,False,False,False,True
152147232,False,False,False,True,True,False,False
152147549,True,False,False,False,True,False,False
152184774,False,False,False,False,False,True,False
152223725,False,False,True,True,False,True,True
152231997,False,False,False,True,False,False,False
152234702,False,True,False,False,True,False,False
152287388,False,False,False,False,False,True,False
152288704,True,False,False,True,False,False,False
152346470,False,False,False,True,False,False,False
152359020,False,False,True,False,True,True,False
152362660,False,True,False,True,False,False,False
152362661,False,False,True,False,True,False,False
152373997,False,False,False,False,True,False,False
152376867,False,False,True,True,True,False,False
152377056,False,True,False,False,False,True,True
152406952,False,False,False,False,True,False,False
152472413,False,False,False,False,True,False,False
152473159,False,False,False,False,False,False,True
152474598,False,False,False,False,False,True,False
152507230,True,True,True,True,False,False,True
152512584,False,False,False,False,False,False,True
152513129,True,True,False,True,True,True,False
152581643,True,True,True,False,True,False,False
152589104,False,False,False,True,False,True,True
152589205,False,False,False,False,False,False,True
152592870,True,True,True,False,False,True,True
152775253,False,False,False,False,False,True,False
152796589,True,True,False,False,True,False,False
152801089,True,True,False,True,True,False,True
152803446,True,True,False,True,True,True,True
152804087,False,False,False,False,True,False,False
152806029,True,True,False,False,False,False,True
152806278,True,True,False,True,True,False,False
152807584,False,False,False,False,False,False,True
152825521,False,False,False,True,True,True,True
152867947,False,False,False,False,False,False,True
152926069,False,False,False,True,True,False,True
152926076,True,False,False,False,True,True,False
152927676,False,False,False,False,False,True,False
152969049,False,False,False,False,True,False,True
152972203,True,True,False,True,True,False,True
152973986,False,False,False,False,False,True,False
153077619,True,False,False,False,False,False,False
153077621,True,False,False,False,True,False,False
153078959,False,False,False,False,True,False,False
153096543,False,False,True,False,False,True,False
153166843,True,True,False,True,True,True,True
153193474,False,False,True,True,False,False,False
153352537,True,False,False,True,False,False,False
153436251,False,False,False,False,False,True,True
153587580,False,False,False,True,False,False,False
153598773,False,False,True,False,False,True,False
153709888,True,True,True,False,True,True,True
153713262,False,False,False,False,True,True,True
153721179,False,False,False,True,False,False,False
153732789,False,False,False,True,False,False,False
153741139,True,True,True,True,True,True,True
153741616,False,False,False,False,False,False,True
153742549,True,True,True,True,True,True,True
153781478,False,False,True,False,False,False,False
153826685,False,False,False,False,True,False,False
153834085,True,True,True,True,False,True,False
153891668,True,False,False,True,True,True,True
153987857,True,False,True,True,False,False,False
153991851,True,True,True,True,True,True,True
154067797,True,False,False,True,True,False,True
154067925,False,False,False,True,False,False,False
154068408,False,False,False,True,False,False,False
154069906,False,False,False,False,True,False,False
154093124,False,False,False,False,False,True,False
154096314,True,False,False,True,True,False,False
154126070,False,False,False,True,False,False,True
154204209,False,False,False,False,True,False,False
154208374,False,False,False,False,False,True,True
154222671,False,False,True,False,False,True,True
154271808,False,True,False,False,False,False,True
154339231,False,False,False,True,False,False,True
154360594,False,False,True,False,False,True,True
154453805,True,False,False,True,False,True,False
154486328,False,False,False,False,True,False,False
154511165,True,False,True,True,True,True,True
154570928,True,True,False,False,False,True,False
154573032,True,False,False,False,False,False,False
154664604,False,False,False,True,True,True,True
154677780,True,False,True,True,False,True,True
154699047,True,True,False,False,True,True,False
154704420,False,True,False,False,False,True,False
154808394,True,False,True,True,True,True,True
154840461,False,False,False,True,False,False,False
154841847,False,False,False,False,False,False,True
154875092,False,False,False,False,True,False,True
155112575,False,False,False,False,False,True,False
155114483,True,False,False,False,False,False,False
155128092,False,True,False,True,False,True,False
155175661,False,False,False,False,False,False,True
155268582,True,True,False,False,False,False,True
155479809,True,False,False,False,False,True,False
155491828,False,False,False,False,False,True,False
155540827,True,True,True,True,True,True,True
155575217,True,False,False,False,False,False,False
155654271,False,True,False,False,False,False,True
155657579,False,False,False,True,True,False,False
155657581,True,True,False,True,True,True,True
155669153,False,False,False,True,False,False,False
155742582,True,False,False,True,True,False,False
155813907,True,False,True,True,True,True,True
155884449,False,False,True,False,True,False,True
155884454,True,False,True,True,True,True,False
155894704,True,True,True,True,True,False,True
155915231,True,True,False,True,False,True,True
155954671,False,False,False,True,False,False,True
155968973,False,False,False,False,False,True,False
155970575,False,False,False,True,False,False,False
155988736,True,True,False,True,True,True,False
155989956,False,False,True,False,False,True,True
155991368,True,False,False,False,True,False,False
155993582,True,True,False,True,True,True,False
155993756,True,False,True,True,False,False,False
155995204,True,False,False,False,True,False,False
155998626,True,True,False,True,False,False,True
156002449,True,True,False,True,False,True,True
156006074,False,False,False,False,False,True,True
156067195,True,True,False,True,True,False,False
156069089,False,False,False,False,False,True,False
156072994,False,False,False,False,False,True,True
156074324,True,True,False,True,False,True,True
156091346,False,False,False,True,False,False,False
156103335,True,False,False,False,True,True,False
156169159,True,False,True,True,False,False,True
156182608,False,False,False,True,True,False,False
156198986,False,False,False,False,True,False,False
156215585,True,True,True,False,True,False,True
156241056,True,False,False,True,False,True,True
156294609,False,False,False,False,True,False,True
156325724,False,False,True,True,False,True,False
156376126,True,False,False,False,False,False,False
156458527,False,False,False,False,True,False,False
156459065,False,False,True,False,False,False,True
156462488,False,False,False,True,True,False,False
156465251,False,False,False,True,True,False,False
156509695,False,False,False,False,False,True,True
156535338,False,False,False,True,False,False,False
156563222,False,False,False,False,False,False,True
156577475,True,False,True,False,True,True,False
156629361,False,False,False,False,False,False,True
156758188,True,True,False,True,True,True,True
156758257,False,False,False,False,True,False,False
156788512,False,False,False,False,False,False,True
156805574,False,False,False,False,True,False,False
156832130,True,False,False,True,True,False,True
156836699,False,False,False,False,True,True,True
156920701,False,False,False,False,False,True,False
156921656,True,False,False,False,False,False,False
156934615,False,False,False,True,False,False,False
156934909,False,False,False,True,False,False,False
157000246,True,False,True,True,True,True,True
157003013,False,False,False,False,False,True,False
157018051,True,False,False,False,True,True,False
157041453,True,True,False,False,True,True,False
157046764,False,False,False,False,False,False,True
157175641,True,False,True,True,False,True,True
157191045,True,True,False,False,False,False,True
157212164,False,False,False,False,False,False,True
157273321,True,False,True,True,True,True,True
157273362,False,False,False,True,True,True,False
157316453,True,True,False,False,True,True,True
157318662,False,False,False,True,False,False,False
157376469,True,False,True,True,False,True,False
157420463,True,False,True,False,True,False,False
157446808,True,False,False,False,True,True,False
157448336,False,False,False,False,True,False,False
157459952,False,False,False,False,True,False,True
157469799,True,True,True,True,False,True,False
157533670,False,False,False,False,False,True,False
157568289,True,False,False,True,False,False,False
157571722,True,False,False,False,True,True,True
157586003,False,False,False,False,False,True,False
157647276,True,False,False,False,True,False,False
157647583,True,False,False,False,False,True,True
157652824,False,False,False,False,True,False,True
157751050,False,True,True,False,True,False,True
157754133,True,False,True,True,True,True,True
157770450,True,True,True,True,False,True,False
157774304,True,False,False,True,False,False,True
157787615,False,False,False,False,False,False,True
157788279,False,False,True,True,True,False,True
157798407,True,False,False,False,False,True,True
157840032,True,False,False,True,False,False,False
157854400,False,False,False,True,False,False,False
157889314,True,False,False,True,True,False,False
157968186,True,True,False,True,True,False,True
157977816,False,False,False,False,False,False,True
157999789,True,False,False,True,False,True,True
158003177,False,False,False,False,False,False,True
158016784,True,True,False,True,False,False,False
158020929,False,False,False,False,True,False,False
158023761,True,False,False,False,False,False,True
158030515,False,False,False,False,False,True,False
158113583,True,False,False,True,True,True,True
158121288,False,False,False,False,False,True,False
158150633,True,True,False,True,True,True,False
158173344,True,False,False,True,False,True,True
158183591,False,False,False,False,True,False,True
158218818,False,False,False,False,True,True,True
158241252,False,False,False,False,False,True,True
158272742,True,False,False,True,True,True,True
158276780,True,False,False,False,False,True,False
158301961,True,True,True,False,False,False,False
158316612,True,False,False,False,False,False,False
158321712,True,False,True,False,False,False,False
158321843,True,False,True,False,True,True,True
158329676,True,True,True,True,True,True,True
158329695,True,False,False,False,False,False,True
158334003,False,False,True,False,True,False,True
158366841,False,False,False,False,True,False,False
158379525,False,False,False,False,False,False,True
158389967,True,False,False,False,True,False,False
158393140,True,True,False,True,False,False,True
158401602,False,False,False,False,True,False,False
158407093,False,False,False,False,False,True,False
158417251,True,False,False,False,True,False,True
158431889,False,False,False,True,False,False,True
158450472,True,False,False,True,False,False,True
158455623,True,True,False,False,True,True,False
158489311,False,False,False,False,True,False,False
158491288,True,True,False,False,False,False,True
158498107,False,False,False,True,False,True,True
158499577,True,True,False,True,True,True,True
158513979,False,False,False,True,False,False,False
158536052,True,True,False,False,True,True,True
158565141,True,False,False,False,False,True,True
158579379,True,True,False,True,True,True,True
158582801,True,False,True,False,True,False,True
158582802,False,False,False,False,False,True,True
158588995,False,False,False,False,True,False,False
158635832,True,False,False,False,False,True,False
158660631,True,False,False,True,False,True,False
158673914,True,False,False,True,True,True,False
158713903,True,False,False,True,True,True,True
158728853,True,True,False,False,False,False,True
158735719,False,False,False,False,True,False,False
158747617,False,False,False,True,False,False,False
158794976,False,False,False,True,True,False,True
158797702,False,False,False,False,True,True,False
158809330,False,False,False,False,False,False,True
158849879,True,False,False,False,False,True,False
158870458,False,False,False,False,False,False,True
158893899,False,False,False,False,False,False,True
158936104,False,False,False,False,False,True,False
158988347,True,False,True,True,False,False,False
159047480,True,False,False,True,False,False,True
159047957,False,False,False,True,False,False,False
159060569,True,True,True,True,True,False,True
159105713,True,False,False,False,False,False,True
159105847,False,False,False,True,False,False,False
159117475,False,False,False,False,False,False,True
159117842,False,False,False,True,False,False,False
159142326,False,False,False,False,False,True,False
159150734,False,False,False,False,False,False,True
159163636,False,False,False,False,False,False,True
159169838,True,True,False,True,True,True,False
159190692,False,False,False,False,False,False,True
159202185,True,False,False,False,False,False,False
159208074,True,True,False,False,False,False,True
159220329,True,False,False,False,False,False,False
159298033,True,True,False,True,True,True,True
159336052,False,False,False,False,False,False,True
159343218,False,False,False,True,False,False,False
159345581,True,False,True,True,True,True,False
159345743,False,False,False,False,False,False,True
159346490,True,False,False,True,False,True,True
159386347,True,False,False,True,True,False,False
159444225,True,True,False,False,False,False,False
159454849,True,False,False,True,True,False,False
159464498,True,True,True,True,True,True,True
159490807,False,False,False,False,True,False,False
159493588,True,False,False,False,False,False,True
159502560,False,False,False,False,False,True,True
159503663,False,False,False,False,False,False,True
159510109,True,True,False,True,True,True,True
159510983,True,True,False,False,True,True,True
159537973,False,False,False,False,False,False,True
159539617,False,False,False,False,False,False,True
159570042,True,True,False,True,False,False,False
159573299,True,False,False,False,False,False,False
159613900,False,False,False,False,False,True,False
159628414,True,False,False,False,False,True,False
159628659,True,False,False,True,True,False,False
159636302,False,False,False,True,False,False,False
159644070,True,True,False,False,True,True,False
159716878,False,True,False,False,False,False,False
159719243,True,True,False,False,False,False,True
159720778,True,True,False,False,False,False,True
159723646,True,True,False,True,True,False,False
159746746,False,False,False,False,True,False,True
159747622,False,False,False,False,False,True,False
159757364,True,True,False,False,False,False,False
159763687,True,False,False,False,False,False,False
159803421,True,False,False,False,False,False,False
159820018,False,False,False,False,False,True,False
159831469,False,False,False,False,False,False,True
159834975,False,False,True,False,False,True,True
159849690,False,False,False,False,False,True,False
159854358,True,False,True,True,False,False,True
159854359,True,False,False,True,False,False,True
159864583,True,False,False,False,False,False,False
159864610,True,False,False,False,True,False,False
159871619,False,True,False,False,False,False,True
159875384,False,False,True,False,True,False,False
159877673,False,False,False,True,False,False,False
159892657,True,False,False,False,True,True,False
159895674,False,False,False,False,False,False,True
159897979,True,True,True,True,True,True,False
159921795,False,False,False,False,False,False,True
159939533,False,False,False,False,True,False,True
159950145,False,True,False,False,False,False,False
159951311,False,False,False,False,True,False,True
159980816,False,False,False,False,False,True,False
159981348,True,False,False,True,False,False,False
159983399,True,False,False,False,False,False,False
