TIC_ID,OID,n_OID,Name,V,Type,l_max,max,u_max,n_max,f_min,l_min,min,u_min,n_min,l_Period,Period,u_Period,RAJ2000,DEJ2000,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
273872891,170621,B,ASAS J195236+4716.6,0,EW,,10.709,,V,(,,0.31,,V,,0.660675,,298.14883,47.27719,0.033373,1,V,0.0389999999999997
273874851,162391,B,T-Cyg1-01956,0,EA,,11.29,,R,(,,0.214,,R,,2.04516121,,298.37125,47.81386,0.38354,1,GAIA,0.6740000000000013
273885188,11302,B,V0382 Cyg,0,EB,,8.29,,V,,,9.18,,V,,1.885527,,304.69675,36.34058,0.005081,1,V,0.3600000000000012
274039311,9099,B,TV Cet,0,EA/DM,,8.6,,V,,,9.32,,V,,9.1032884,,48.65212,2.75456,0.035714,1,V,0.009999999999999787
274039489,365271,B,CSS_J031452.0+020607,0,E,,16.97,,CV,(,,0.39,,CV,,0.305297,,48.71704,2.102,0.425222,1,V,0.16100000000000136
274088422,75275,B,LW Cet,0,EW,,10.27,,V,,,10.66,,V,,0.341513,,49.49642,2.50322,0.053401,1,V,0.14200000000000124
274129522,243801,B,KID 08906676,0,EA,,12.121,,Kp,,,,,,,8.209519,,298.44854,45.10417,0.019557,1,GAIA,0.18010000000000126
274238240,2213600,,KELT KC22C11923,3,EA,,10.38,,V,(,,0.011,,V,,6.206212,,250.16829,49.51998,0.037142,1,V,0.002000000000000668
274347939,137507,B,V2414 Cyg,0,EA+SPB,,9.87,,R,,,10.48,,R,,4.85437,,300.58075,39.91911,0.03522,1,GAIA,0.005000000000000782
274348764,140200,B,HAT 199-04860,0,E,,10.044,,Ic,,,10.129,,Ic,,0.832,,300.51667,39.76583,0.994147,1,T,0.1205999999999996
274509791,13735,B,AI Dra,0,EA/SD,,7.05,,V,,,8.09,,V,,1.1988146,,254.07563,52.69844,0.038009,1,V,0.024499999999999744
274551602,252777,B,1SWASP J165659.02+494647.6,0,EB,,13.237,,CV,,,13.597,,CV,,0.38031128,,254.2459,49.77985,0.040852,1,V,0.3550000000000004
274575202,1499778,,NEV386,0,EA+BY,,9.79,,V,,,10.27,,V,,9.203648,,254.82533,53.80728,0.044116,1,V,0.019000000000000128
274599035,15852,B,V1041 Her,0,EA,,11.6,,V,,<,12.1,,V,,1.114112,,255.25504,49.38792,0.076051,1,V,0.2370000000000001
274602479,4010,B,KO Aur,0,EA/RS,,9.94,,V,,,10.58,,V,,3.9537957,,91.5635,48.37025,0.025276,1,V,0.014000000000001123
274645120,12225,B,V1305 Cyg,0,EB/KE:,,11.4,,pg,,,11.8,,pg,,0.9009015,,301.22129,37.75328,0.114073,1,B,0.5069999999999997
274676647,130138,B,NSVS 5288269,0,EB|EW,,11.72,,R1,,,12.271,,R1,,0.354334,,256.288,49.2088,0.57515,1,GAIA,0.05760000000000076
274791367,430897,B,GDS_J0957349-570257,0,VAR,,12.59,,r,(,,0.22,,r,,,,149.39541,-57.04923,0.318063,1,GAIA,0.05129999999999946
274949927,653285,B,WISE J003429.0+733329,0,EW,,14.294,,W1,(,,0.623,,W1,,0.5839761,,8.62097,73.55833,0.113353,1,w1,0.02000000000000135
274969703,15856,B,V1045 Her,0,EB,,10.9,,R1,,,11.4,,R1,,0.51024,,257.74975,46.28894,0.069094,1,GAIA,0.22240000000000038
275063368,107980,B,ASAS J175325+2108.2,0,EA,,10.745,,V,(,,0.366,,V,,0.85727,,268.35688,21.13692,0.040832,1,V,0.036000000000001364
275119073,64105,B,NSV 25670,1,,,9.44,,Hp,,,9.55,,Hp,,,,323.20583,40.60917,0.547835,1,V,0.019999999999999574
275141150,555322,B,PTFS1617m,0,EA/EL,,14.7,,R,,,,,,,3.7728999,,268.63958,23.01162,0.027101,1,GAIA,0.060399999999999565
275147680,557245,B,ASASSN-V J175439.86+193026.2,0,EA,,13.07,,V,,,13.65,,V,,0.695467,,268.6661,19.50727,0.074306,1,V,0.08500000000000085
275254541,34976,B,T Sex,0,RRC,,9.81,,V,,,10.32,,V,,0.32469759,,148.36833,2.05733,0.043574,1,V,0.22999999999999865
275259749,6383,B,YZ Cas,0,EA/DM,,5.64,,V,,,6.06,,V,,4.467222,,11.41283,74.98808,0.037237,1,V,0.011870000000000047
275489982,243177,B,KID 09221398,0,EA,,12.14,,Kp,,,,,,,13.787518,,293.09287,45.69183,0.085048,1,GAIA,0.07060000000000066
275537496,130592,B,NSVS 5726288,0,EA,,11.08,,V,,,11.85,,V,,0.856255,,304.79858,44.26306,0.016517,1,V,0.11400000000000077
275575030,138120,B,ROTSE1 J193252.94+455038.0,0,EW,,12.5,,R1,(,,0.39,,R1,,1.045863,,293.221,45.84389,0.066008,1,GAIA,0.32339999999999947
275576176,243179,B,KID 09773869,0,EA,,12.386,,R,,,,,,,15.65631,,293.23321,46.60014,0.02911,1,GAIA,0.011099999999999
275658545,12693,B,V1773 Cyg,0,ELL,,6.44,,V,(,,0.05,,V,,2.98467,,304.70696,46.32219,0.025692,1,V,0.021899999999999586
275911914,230893,B,GJ 3236,0,EA+UV,,14.27,,V,,,14.5,,V,,0.77126,,54.30908,69.18036,0.710343,1,V,0.07099999999999973
275921029,281474,B,ASAS J135246-4644.1,0,ROT,,9.674,,V,(,,0.059,,V,,0.9124,,208.19917,-46.73589,0.11052,1,V,0.05599999999999916
275927504,58918,B,NSV 20483,1,,,9.2,:,V,(,,0.1,,V,,,,240.78875,-48.72278,0.498068,1,V,0.006000000000000227
276119305,174859,B,NSVS 3421603,0,EA,,13.284,,g,(,,0.3,,g,,2.5786136,,328.96478,57.54563,0.015557,1,B,0.41799999999999926
276162169,11413,B,V0493 Cyg,0,EA/KE:,,12.8,,pg,,,13.3,,pg,,1.275083,,303.35746,32.92419,0.017585,1,B,0.10799999999999876
276232142,227827,,NSVS 509040,0,EA,,11.06,,R1,(,,0.69,,R1,,2.50986732,,56.26602,70.72579,0.237992,1,GAIA,0.40270000000000117
276253629,101197,B,ASAS J154912-4929.9,0,EC,,8.835,,V,(,,0.081,,V,,0.46127,,237.30121,-49.4985,0.030323,1,V,0.06199999999999939
276457924,99791,B,ASAS J151353-3739.4,0,ED,,10.86,,V,(,,0.25,,V,,5.099666,,228.47079,-37.65578,0.018265,1,V,0.051000000000000156
276793048,842247,,ASASSN-V J053310.04-674359.7,0,SR,,12.15,,V,,,12.24,,V,,130.0,,83.29183,-67.73324,0.009409,1,V,0.11099999999999888
276793501,2219184,,LMC V3256,1,VAR:,,12.1,,V,,,12.46,,V,,,,83.32724,-67.52269,71.45392,1,V,0.7430000000000003
276914715,11748,B,V0828 Cyg,0,EB/DM,,9.7,,pg,,,10.1,,pg,,2.10454,,309.47654,54.49864,0.010786,1,B,0.31700000000000017
276936320,272499,B,LMC V3386,0,EA,,11.86,,V,,,12.45,,V,,12.2221,,83.65037,-69.76014,0.002381,1,V,0.22300000000000075
276963370,110757,B,ASAS J182600-7915.9,0,DSCT|EC,,12.03,,V,(,,0.25,,V,,0.1862,,276.50017,-79.26522,0.02841,1,V,0.12700000000000067
277022967,41123,B,LMC V3436,0,SDOR:,,10.25,,V,,,10.7,,V,,,,83.8193,-69.67734,0.016817,1,V,0.35999999999999943
277025286,236455,,LMC V3517,0,EB,,12.85,,V,,,13.37,,V,,3.00318,,83.99529,-69.19661,3.515988,1,V,0.9320000000000004
277103567,13668,B,AZ Dor,0,R+BE,,6.26,,V,,,6.29,,V,,395.48,,84.22908,-66.56028,0.02161,1,V,0.020000000000000462
277172980,272871,B,LMC V3566,0,ACYG:,,10.85,,V,,,11.0,,V,,,,84.10773,-69.38216,0.015231,1,V,0.1169999999999991
277173650,476227,,LMC V3604,0,SDOR:,,10.48,,V,,,11.03,,V,,,,84.19662,-69.4978,0.009456,1,V,0.2649999999999988
277298891,272500,B,ASAS J053816-6923.5,0,VAR,,10.151,,Ic,(,,0.098,,Ic,,1.183,,84.56729,-69.39228,110.840955,1,T,0.042899999999999494
277373390,113168,B,ASAS J185503-3359.5,0,ED,,9.86,,V,(,,0.37,,V,,1.167802,,283.762,-33.99097,0.082874,1,V,0.13200000000000145
277502552,8731,B,V0379 Cep,0,EA,,6.28,,V,,,6.37,,V,,99.7638,,310.807,57.114,0.044538,1,V,0.028039999999999843
277565268,11286,B,V0366 Cyg,0,EB/KE,,10.0,,pg,,,10.5,,pg,,1.0960183,,311.12404,54.10194,0.001117,1,B,0.19599999999999973
277712294,91103,B,ASAS J101351+0159.5,0,MISC,,11.64,,V,(,,0.2,,V,,3.333824,,153.46179,1.99117,0.033226,1,V,0.23299999999999876
278003738,113335,B,ASAS J185702-3449.2,0,DSCT,,10.59,,V,(,,0.08,,V,,0.11701,,284.25958,-34.81942,0.033278,1,V,0.12400000000000055
278024057,81799,B,ASAS J070030-7941.8,0,TTS/ROT,,10.084,,V,(,,0.123,,V,,5.1,,105.12708,-79.69611,0.028974,1,V,0.0259999999999998
278056525,57424,B,NSV 18989,0,GDOR,,6.53,,V,,,6.65,,V,,0.81653,,178.32008,-36.57736,0.0212,1,V,0.08999999999999986
278068108,12003,B,V1083 Cyg,0,EB/DM,,11.0,,pg,,,11.5,,pg,,1.62585,,324.38863,49.08208,0.087759,1,B,0.7349999999999994
278075650,11555,B,V0635 Cyg,0,EA/SD,,13.3,,pg,,,14.4,,pg,,0.76036022,,324.464,48.40356,0.189929,1,B,0.20599999999999952
278076037,13089,B,V2169 Cyg,0,EB,,7.61,,Hp,,,7.76,,Hp,,1.23372,,324.49738,48.48717,0.012223,1,V,0.040000000000000036
278137593,82413,B,ASAS J071029-8146.5,0,EC,,11.13,,V,(,,0.27,,V,,0.59051,,107.62192,-81.77375,0.009628,1,V,0.06400000000000006
278353687,12934,B,V2014 Cyg,0,LERI:,,4.93,,V,,,4.96,,V,,1.13714,:,307.51475,48.95158,0.050312,1,V,0.013760000000000439
278521020,1543423,,2MASS J08025781-8330076,0,BY,,14.12,,G,(,,0.005,,CR,,,,120.74088,-83.50207,0.933669,1,GAIA,0.0037000000000002586
278678404,11665,B,V0745 Cyg,0,EA,,11.88,,R,,,12.28,:,R,,2.2831,,307.93217,50.87039,0.180684,1,GAIA,0.09589999999999854
278731274,844176,,ASASSN-V J063806.72-560453.3,0,ROT:,,14.03,,V,,,14.33,,V,,,,99.52802,-56.08148,0.013975,1,V,0.13100000000000023
278822321,80665,B,ASAS J064034-5714.7,0,EB,,11.53,,V,(,,0.13,,CV,,0.639135,,100.14392,-57.24594,0.093255,1,V,0.10000000000000142
278825952,80740,B,ASAS J064153-5547.7,0,ED,,12.01,,V,(,,0.16,,V,,4.781037,,100.47063,-55.795,0.012868,1,V,0.034000000000000696
278829112,122276,B,ASAS J222519-3629.5,0,ESD|DSCT|EC,,11.76,,V,(,,0.14,,V,,0.24578,,336.3305,-36.49083,0.167682,1,V,0.04100000000000037
278863611,484181,B,SSS_J064227.2-595027,0,EW,,14.95,,CV,(,,0.4,,CV,,0.389196,,100.61319,-59.84104,40.303664,1,V,0.29800000000000004
278895603,80877,B,ASAS J064419-5527.2,0,EB,,10.1,,V,,,10.39,,V,,0.74095,,101.07796,-55.45361,0.019118,1,V,0.21499999999999986
278955132,410756,B,ASAS J064558-5501.8,0,MISC,,8.152,,Ic,(,,0.041,,Ic,,3574.0,,101.49077,-55.02951,0.061333,1,T,0.14440000000000097
278956474,841073,,ASASSN-V J064541.25-570817.1,0,EA,,13.53,,V,,,13.65,,V,,5.4879,,101.42186,-57.13809,0.006102,1,V,0.012000000000000455
278959439,840433,,ASASSN-V J064624.31-570131.5,0,ROT,,12.21,,V,,,12.27,,V,,1.3385,,101.6013,-57.02542,0.010024,1,V,0.07699999999999996
279087522,81200,B,ASAS J065014-5459.7,0,ED,,9.78,,V,(,,0.18,,V,,4.2407,,102.55837,-54.99531,0.07355,1,V,0.09500000000000064
279089927,81215,B,ASAS J065030-5837.9,0,ESD|EC,,12.26,,V,(,,0.41,,V,,1.906,,102.62625,-58.63283,0.063255,1,V,0.3360000000000003
279097963,9226,B,EM Cet,0,EA,,9.67,,V,,,10.3,,V,,10.524,,50.65798,-0.52846,0.018063,1,V,0.019999999999999574
279101977,476922,B,HD 141317,0,ACV,,8.95,,V,,,8.98,,V,,5.3558,,237.64417,-49.35283,0.132005,1,V,0.03399999999999892
279156705,81331,B,ASAS J065227-5524.6,0,EB|EW,,11.14,,V,(,,0.46,,V,,0.72287,,103.11204,-55.41089,0.043958,1,V,0.2469999999999999
279161495,81354,B,ASAS J065250-5645.0,0,EC,,10.34,,V,(,,0.49,,V,,0.88678,,103.21,-56.75017,0.054593,1,V,0.21499999999999986
279181220,14027,B,V1241 Tau,0,EA/SD,,9.38,,V,(,,0.9,,V,,0.82327038,,51.09687,-0.70414,0.029264,1,V,0.15199999999999925
279202406,39211,B,V1015 Cas,0,EA,,11.8,,R1,,,12.55,:,R1,,4.922,,25.52667,70.72753,0.313233,1,GAIA,0.2126999999999999
279218413,305263,B,HIP 33122,0,VAR,,8.38,,V,(,,0.019,,V,,57.14286,,103.4756,-59.8809,0.01406,1,V,0.0
279224984,136072,B,V1220 Tau,0,EB,,11.9,,V,,,12.5,,V,,1.06425,,52.04013,-1.3015,0.193024,1,V,0.06400000000000006
279245231,281130,B,ASAS J065459-5639.2,0,ROT,,9.46,,V,(,,0.022,,V,,3.403,,103.74896,-56.65278,0.243238,1,V,0.06999999999999851
279254042,121937,B,ASAS J220533-4320.9,0,EA,,11.478,,V,(,,0.109,,V,,0.59687,,331.38921,-43.3455,0.045948,1,V,0.28500000000000014
279276210,1557332,,ZTF J002958.50+633719.6,0,EA,,16.026,,g,(,,0.411,,g,,0.8189474,,7.49375,63.62213,1.809822,1,B,0.4969999999999999
279314488,410308,B,1SWASP J220643.31-434358.4,0,EA,,10.95,,V,,,11.05,,V,,1.8325241,,331.6805,-43.73292,0.041543,1,V,0.11099999999999888
279323859,81605,B,ASAS J065658-5909.6,0,ESD|ED,,11.27,,V,(,,0.18,,V,,1.08,,104.24546,-59.16114,0.051922,1,V,0.5899999999999999
279372270,54238,B,NSV 15803,1,VAR:,,8.89,,V,,,,,,,,,57.43292,-13.88639,0.514613,1,V,0.0
279373920,635544,B,WISE J213817.5+721108,0,EW,,11.931,,W1,(,,0.14,,W1,,0.9335698,,324.57317,72.18561,0.315605,1,w1,0.010999999999999233
279401848,75667,B,ASAS J035014-1739.1,0,EC,,12.19,,V,(,,0.41,,V,,0.35215,,57.55746,-17.65297,0.103054,1,V,0.06299999999999883
279462605,2213376,,KELT KC18C012925,3,EA,,11.18,,V,(,,0.009,,V,,4.800865,,79.63029,68.41084,0.034889,1,V,0.0009999999999994458
279481568,81912,B,ASAS J070207-5607.0,0,EC,,12.74,,V,(,,0.79,,V,,0.316542,,105.52904,-56.11756,0.064119,1,V,0.5069999999999997
279484342,13994,B,RU Eri,0,EB/KE,,9.35,,V,,,10.07,,V,,0.63219951,,58.68242,-14.93519,0.100348,1,V,0.038000000000000256
279493804,251872,B,LQ Eri,0,WTTS/ROT,,11.75,,V,,,11.8,,V,,0.4457,,59.15596,-13.45542,0.60494,1,V,0.0470000000000006
279494178,271651,B,BPS CS 22169-0001,0,R,,13.0,,r,(,,0.001,,r,,0.214,,59.09715,-15.15539,0.054426,1,GAIA,0.13889999999999958
279509403,7292,B,iot Cas,0,ACV,,4.45,,V,,,4.53,,V,,1.7405,,37.26642,67.40247,0.325972,1,V,0.02503999999999973
279511712,6203,B,V0450 Car,0,SPB,,5.49,,V,,,5.51,,V,,1.6518,,105.81292,-59.17811,0.03299,1,V,0.009999999999999787
279569707,469660,B,HD 54011,0,EA,,9.2,,V,,,9.3,,V,,3.97948,,105.96805,-57.62915,0.108807,1,V,0.09299999999999997
279573219,6139,B,V0386 Car,0,ACV,,5.16,,V,(,,0.026,,V,,3.27533,,106.07638,-56.74972,0.205853,1,V,0.020000000000000462
279605117,167239,B,V0927 Cep,0,EA,,9.6,,R1,,,10.05,,R1,,2.577898,,346.67371,70.74964,0.021932,1,GAIA,0.31399000000000044
279615979,485216,B,SSS_J070522.4-594336,0,EB|EW,,12.79,,CV,(,,0.18,,CV,,0.481457,,106.34379,-59.7265,0.030617,1,V,0.17100000000000115
279637388,75247,B,ASAS J031504-6429.2,0,DSCT,,12.73,,V,(,,0.3,,V,,0.220207,,48.76492,-64.48636,0.051374,1,V,0.021000000000000796
279639068,840159,,ASASSN-V J031552.65-625027.7,0,EA,,12.49,,V,,,12.8,,V,,0.773504,,48.96936,-62.84104,0.007217,1,V,0.17099999999999937
279640088,2225985,,MarSEC_V46,0,EA,,5.97,,V,(,,0.004,,TESS,,5.92,,85.72467,-6.79589,0.033518,1,V,0.009769999999999612
279698148,2213390,,KELT KS05C001354,3,EA,,8.16,,V,(,,0.011,,V,,17.84274,,86.13712,-7.74295,0.070394,1,V,0.13000000000000078
279726914,280905,B,ASAS J032220-6122.8,0,ROT,,11.42,,V,(,,0.034,,V,,4.963,,50.57708,-61.38544,0.320433,1,V,0.08000000000000007
279737991,27305,B,X Ret,0,RRAB/BL,,11.16,,V,,,12.14,,V,,0.49201,,51.33375,-65.05517,0.047763,1,V,0.47499999999999964
279741942,39786,B,VY Ret,0,EA,,7.89,,V,,,8.47,,V,,14.21605,,51.81983,-61.25914,0.028934,1,V,0.0
279871974,8686,B,QZ Cep,0,EB/KE,,11.3,,pg,,,11.9,,pg,,1.5146774,,354.30167,66.91953,0.191307,1,B,0.827
279918206,242605,B,KID 11391667,0,EA,,12.923,,Kp,,,,,,,1.083761,,285.30204,49.26344,0.159984,1,GAIA,0.03700000000000081
279955276,77608,B,ASAS J052833-6836.2,0,ESD|ED,,11.36,,V,(,,0.18,,V,,0.57685,,82.13508,-68.60375,0.037224,1,V,0.0
279956826,844181,,ASASSN-V J052808.66-685543.7,0,L,,13.49,,V,,,13.6,,V,,,,82.0361,-68.92879,62.159698,1,V,0.1479999999999997
279958567,77605,B,LMC V2823,0,MISC,,10.81,,V,(,,0.45,,V,,415.0,,82.11633,-69.21595,0.007355,1,V,0.1349999999999998
279958827,2219269,,LMC V2820,0,SR,,13.4,,I,,,14.3,,I,,245.0,,82.11133,-69.24542,56.08181,1,T,0.05879999999999974
280033934,139467,,GSC 04449-00995,0,EW,,11.1,,R1,,,11.6,,R1,,0.27878,,297.5895,70.28761,0.153825,1,GAIA,0.03410000000000046
280053651,280899,B,ASAS J030343-7616.0,0,ROT,,9.748,,V,(,,0.021,,V,,9.75,,45.93325,-76.26944,0.018648,1,V,0.11300000000000132
280055342,101184,B,ASAS J154857-3639.4,0,EA,,9.63,,V,(,,0.14,,V,,0.78662,,237.23721,-36.65564,0.020391,1,V,0.028999999999999915
280198016,37646,B,IM Vel,0,roAp,,6.5,,B,(,,0.04,,B,,2.85204,,144.10588,-48.75119,0.147757,1,B,0.004999999999999893
280206394,1546442,,TOI 677,0,EP,,9.82,,V,(,,0.01,,V,,11.2366,,144.11953,-50.46328,0.01586,1,V,0.0019999999999988916
280302032,1685403,,ZTF J064339.49-020048.5,0,EW,,16.292,,r,(,,0.381,,r,,0.743479,,100.91456,-2.01349,118.831805,1,GAIA,0.24180000000000135
280371111,5578,B,AK CMi,0,EA/SD,,10.63,,V,,,11.55,,V,,0.5658966,,115.065,3.95261,0.088426,1,V,0.09899999999999842
280526693,84345,B,ASAS J074123+0253.3,0,EA,,11.17,,V,(,,0.25,,V,,8.599005,,115.34667,2.88919,0.065593,1,V,0.04400000000000048
280667311,305436,B,HIP 56269,0,VAR,,8.98,,V,(,,0.014,,V,,0.49205,,173.0252,-67.0383,0.143345,1,V,0.0
280680714,5593,B,AZ CMi,0,DSCTC,,6.44,,V,,,6.51,,V,,0.09526,,116.03179,2.40542,0.051121,1,V,0.041549999999999976
280723416,720990,,ASASSN-V J225743.31-782429.5,0,EB,,11.87,,V,,,11.96,,V,,0.825196,,344.43047,-78.40819,0.030404,1,V,0.4150000000000009
280910766,841047,,ASASSN-V J064818.74-784626.0,0,ROT,,13.44,,V,,,13.58,,V,,5.1195,,102.07807,-78.77389,0.005357,1,V,0.10699999999999932
280965566,281261,B,ASAS J093857-4903.7,0,ELL,,7.695,,V,(,,0.026,,Ic,,1.2182,,144.74213,-49.061,0.069744,1,V,0.055000000000000604
281298496,90791,B,ASAS J100436-1902.6,0,ED,,11.38,,V,(,,0.58,,V,,1.27483,,151.15025,-19.04306,0.032515,1,V,0.014999999999998792
281341249,305288,B,HIP 35608,0,ACV|EB,,8.33,,V,,,8.37,,V,,3.3446,,110.21968,-21.57507,0.026529,1,V,0.040000000000000924
281459670,1547372,,HATS-30,0,EP,,12.28,,V,(,,0.013,,V,,3.1743516,,5.61872,-59.94257,0.008788,1,V,0.0030000000000001137
281494100,2217589,,CzeV3457,0,EA,,11.02,,g,,,11.72,,g,,2.30739,,112.19553,-56.40912,0.009051,1,B,0.21700000000000053
281498280,711286,,ASASSN-V J002526.12-552841.8,0,EA,,14.49,,V,,,14.91,,V,,0.375312,,6.35885,-55.47828,0.009292,1,V,0.16300000000000026
281571049,555988,B,ASASSN-V J045005.98+710838.5,0,EW,,13.78,,V,,,14.34,,V,,0.347573,,72.52492,71.14402,84.774668,1,V,0.016000000000000014
281581467,838559,,ASASSN-V J074356.39-602347.2,0,ROT:,,11.69,,V,,,11.81,,V,,,,115.98498,-60.39645,0.014913,1,V,0.3979999999999997
281582156,250693,B,V0838 Car,0,BY,,10.65,,V,,,10.95,,V,,2.306,,115.92867,-61.1215,0.113829,1,V,0.17099999999999937
281728276,38919,B,NSV 295,0,EW,,10.84,,V,,,11.2,,V,,0.2733669,,11.67517,-54.62375,0.094661,1,V,0.6929999999999996
281731203,1546460,,K2-261,0,EP,,10.61,,V,(,,0.003,,V,,11.63344,,163.03241,0.49336,0.017014,1,V,0.002000000000000668
281781140,742564,,ASASSN-V J005223.11-580408.9,0,ROT,,11.86,,V,,,11.99,,V,,8.8285,,13.09628,-58.06913,0.010271,1,V,0.12400000000000055
281948821,945694,,[SBG2019] J286.6485+28.1219,0,EA/HW,,15.62,,V,,,17.2,,V,,0.11211783,,286.64854,28.122,0.033251,1,V,0.24400000000000155
282050293,88050,B,ASAS J085020-7411.9,0,EC|ESD,,10.66,,V,(,,0.21,,V,,0.98819,,132.58438,-74.19694,0.063449,1,V,0.031000000000000583
282270717,24067,B,V1004 Ori,0,DSCTC,,5.88,,V,,,5.92,,V,,0.0611,,89.60183,1.83711,0.061788,1,V,0.0037000000000002586
282368998,38273,B,BU Vul,0,EA/SD,,10.6,,pg,,,11.4,,pg,,0.568993,,311.57862,28.26233,0.024933,1,B,0.2889999999999997
282387411,626283,B,ASASSN-V J065252.27-040404.1,0,EA,,11.27,,V,,,11.41,,V,,3.3628,,103.21779,-4.0678,8.474473,1,V,0.48300000000000054
282834813,555315,B,PTFS1613s,0,EA/EL,,14.3,,R,,,,,,,1.1420695,,203.08579,35.4798,0.211966,1,r,0.001800000000001134
282925798,58691,B,PX Dra,0,EA,,6.82,,V,,,6.95,:,V,,2.44405,,226.959,63.11711,0.019197,1,V,0.046789999999999665
283308831,2213470,,KELT KS22C024897,3,EA,,11.46,,V,(,,0.01,,V,,6.066975,,128.21875,-26.02072,0.279189,1,V,0.008000000000000895
283389643,53613,B,NSV 15178,1,VAR:,,4.53,,V,,,,,,,,,12.45333,41.07889,0.531359,1,V,0.004269999999999996
283390331,2213316,,KELT KC01C16453,3,EA,,11.04,,V,(,,0.011,,V,,1.7801316,,12.50417,39.99642,0.510796,1,V,0.06299999999999883
283640314,6727,B,V0396 Cas,0,EA/DM,,9.9,,pg,,,10.4,,pg,,5.50545,,348.39992,56.73811,0.02278,1,B,0.14200000000000124
283677584,75927,B,ASAS J040850+1027.8,0,EA,,8.81,,V,(,,0.115,,V,,1.85925,,62.20667,10.46367,0.128943,1,V,0.05000000000000071
283819120,555318,B,PTFS1615v,0,EA/EL,,15.9,,R,,,,,,,0.5594054,,225.86504,46.05633,0.042323,1,r,0.0343
283819432,58676,B,NSV 20241,2,CST,,5.19,,V,,,,,,,,,225.94783,47.65442,2.983107,1,V,0.4547100000000004
283881816,727261,,ASASSN-V J083607.57-264702.7,0,EA,,11.26,,V,,,11.43,,V,,1.5718,,129.03154,-26.78408,0.01462,1,V,0.041999999999999815
283939331,741370,,ASASSN-V J003528.38+622956.9,0,EB,,14.1,,V,,,14.26,,V,,7.0096,,8.86825,62.49915,0.015546,1,V,0.06199999999999939
284129581,82674,B,ASAS J071426+0051.1,0,MISC,,11.82,,V,(,,0.22,,V,,83.8,,108.60763,0.85178,107.745853,1,V,0.1490000000000009
284268629,2213567,,KELT KC22C19988,3,EA,,10.8,,V,(,,0.013,,V,,17.28303,,225.43,46.93214,0.053935,1,V,0.0039999999999995595
284291780,4506,B,GU Boo,0,EA,,13.1,,R1,,,13.7,,R1,,0.48873,,230.47842,33.93608,0.821404,1,GAIA,0.044599999999999085
284350181,1545836,,TIC 284350181,0,EA+ROT,,9.45,,V,(,,0.42,,TESS,,18.87954,,238.02704,29.06228,0.078931,1,V,0.02999999999999936
284358867,1528515,,ASASSN-V J191207.58+580924.3,0,ROT,,11.68,,V,,,11.77,,V,,0.801589,,288.0316,58.15676,0.012332,1,V,0.05600000000000094
284364590,161773,B,V0423 Dra,0,EA,,10.93,,R,,,11.25,,R,,1.21742,,290.76683,56.13467,0.078266,1,GAIA,0.2554999999999996
284457791,621185,B,SERIV 113,0,EA,,13.15,,V,,,14.0,,V,,2.3587907,,290.93271,58.31795,0.040309,1,V,0.006999999999999673
284595199,300543,B,ASAS J131507+4402.6,0,EA,,9.611,,V,(,,0.24,,V,,3.4727,,198.77774,44.04263,0.023363,1,V,0.0030000000000001137
284603152,227113,,NSVS 1668257,0,EW,,11.65,,R1,(,,0.34,,R1,,0.45191339,,10.36759,64.35751,1.113777,1,GAIA,0.3033999999999999
284613090,82792,B,ASAS J071626+0548.8,0,EA,,10.24,,V,,,10.65,,V,,11.554677,,109.10646,5.81478,0.057629,1,V,0.031000000000000583
284628247,623687,B,HD 127029,0,VAR,,7.977,,V,(,,0.027,,w,,3.9308,,216.82775,53.3108,1.420136,1,V,0.007000000000000561
284660677,1507990,,ASASSN-V J115645.77+572305.2,0,ROT,,13.35,,V,,,13.44,,V,,0.789841,,179.19069,57.38477,0.007418,1,V,0.006999999999999673
284703623,136132,B,V1234 Tau,0,EW,,12.65,,V,,,13.0,,V,,0.387939,,67.35408,9.09169,0.046804,1,V,0.16699999999999982
284789252,77004,B,ASAS J050654+0606.9,0,MISC,,10.4,,V,(,,0.09,,V,,6.544532,,76.72354,6.11553,0.089678,1,V,0.1039999999999992
284794780,280987,B,ASAS J050731+1010.7,0,ROT,,10.485,,V,(,,0.051,,V,,1.26,,76.87979,10.17692,0.063156,1,V,0.03700000000000081
284863911,77045,B,V1847 Ori,0,EW,,12.7,,R,(,,0.27,,R,,0.342771,,77.12554,11.52928,0.038489,1,GAIA,0.30790000000000006
284890361,130161,B,NSVS 2911803,0,EB|EW,,12.135,,R1,,,12.699,,R1,,0.336356,,260.437,54.559,1.684034,1,GAIA,0.08799999999999919
284925600,6636,B,OR Cas,0,EA/SD,,11.4,,pg,,,12.4,,pg,,1.2457088,,12.00546,60.86172,0.088433,1,B,0.754999999999999
285019418,37249,B,DW UMa,0,NL/VY+E,,13.6,,V,,,18.0,,V,,0.1366065324,,158.47029,58.78186,0.049107,1,V,0.6270000000000007
285181196,160187,B,BX Tri,0,EW,,13.25,,V,,,13.44,,V,,0.1926347,,35.21187,33.34656,0.160148,1,V,0.11599999999999966
285339013,38941,B,NSV 317,0,EB,,5.34,,V,,,5.39,,V,,1.9165,,12.68168,64.24758,0.008911,1,V,0.017000000000000348
