TIC_ID,ASASSN-V,RAJ2000,DEJ2000,Vmag,Amp,Per,Type,Prob,HJD,Gaia,pmRA,pmDE,Vt,Dist,WISEA,Jmag,J-K,W1-W2,APASS,B-V,E(B-V),Ref,URL,2M,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
233563508,J164216.39-470054.9,250.56831,-47.01524,9.2,1.06,NON PERIODIC,VAR,0.496,2457622.55461,5942662646490888192,0.13,-0.787,5.20164,1375.76,J164216.46-470056.2,8.126,0.312,0.213,51493941,,7.345,II,https://asas-sn.osu.edu/variables/412713,2M,1.595341,1,V,0.504999999999999
233574062,J184837.28+615211.9,282.15533,61.86998,11.04,0.15,0.2995367,EW,1.0,2457686.71344,2156891520461920000,-12.073,22.588,27.96492,230.35,J184837.28+615211.9,9.724,0.438,-0.038,14923615,0.667,0.058,VI,https://asas-sn.osu.edu/variables/AP14923615,2M,0.364279,1,V,0.036999999999999034
233635280,J094411.24+252110.7,146.04684,25.35297,9.4,0.54,NON PERIODIC,VAR,0.308,2456389.78438,646353545385255296,58.728,-75.758,62.66332,137.92,J094411.43+252110.6,8.073,0.34,-0.02,5312992,,0.021,II,https://asas-sn.osu.edu/variables/115885,2M,2.022894,1,V,0.07500000000000107
233650330,J151539.18+463858.4,228.91326,46.64955,12.63,0.39,5.218363,EA,0.999,2458209.89265,1587765983886899200,-7.002,-19.241,46.41439,478.23,J151539.20+463858.3,11.399,0.396,-0.033,8822651,0.759,0.025,VI,https://asas-sn.osu.edu/variables/AP8822651,2M,0.30856,1,V,0.0649999999999995
233679640,J172120.80+600329.6,260.33667,60.05823,11.73,0.65,4.39867,EA,0.999,2457581.93561,1434382501200491520,-3.694,5.589,19.92725,627.52,J172120.79+600329.6,9.807,0.64,-0.007,8559163,0.843,0.021,IV,https://asas-sn.osu.edu/variables/APO291,2M,0.107816,1,V,0.05799999999999983
233720276,J182526.26+625625.3,276.35942,62.94037,9.32,0.62,2.1984255,EA,1.0,2457119.07225,2159966820123727104,2.371,-18.078,14.56334,168.51,J182525.86+625625.2,8.059,0.207,-0.033,14942245,,0.036,II,https://asas-sn.osu.edu/variables/81454,2M,2.754509,1,V,0.37400000000000055
233904049,J201858.90+563619.1,304.7454,56.6053,10.03,0.77,NON PERIODIC,VAR,0.414,2456900.8706,2187704818437357312,0.993,26.877,13.64506,107.03,J201858.94+563619.5,8.731,0.476,-0.045,15403219,0.624,0.286,II,https://asas-sn.osu.edu/variables/93958,2M,0.445971,1,V,0.030999999999998806
233931219,J201944.89+582920.0,304.93704,58.48889,10.93,0.26,NON PERIODIC,ROT:,0.427,2458063.70658,2188115863986658304,-9.596,-7.368,31.54204,550.03,J201944.94+582919.9,9.993,0.167,-0.012,15408078,0.343,0.382,II,https://asas-sn.osu.edu/variables/94200,2M,0.545105,1,V,0.10599999999999987
234068267,J064410.09+022330.1,101.04203,2.3917,9.25,0.46,NON PERIODIC,VAR,0.234,2457047.71519,3126813913216208384,-1.141,0.559,9.185,1525.11,J064409.94+022329.8,8.71,0.026,-0.039,22179105,0.153,0.874,II,https://asas-sn.osu.edu/variables/210346,2M,2.210863,1,V,0.1750000000000007
234090977,J064446.88+001318.2,101.19532,0.22171,11.79,0.49,0.4483266,RRC,0.851,2457384.88092,3125506151511956992,-0.355,0.713,11.60455,3073.76,J064446.86+001318.2,10.885,0.13,-0.047,22145032,0.353,1.661,VI,https://asas-sn.osu.edu/variables/AP22145032,2M,97.775606,1,V,0.08999999999999986
234211934,J064640.03+010915.7,101.6668,1.15437,12.94,0.22,1.06493,EA,0.967,2457654.13942,3125722720945464320,71.474,-258.13,128.6394,101.33,J064640.08+010913.0,10.2,0.799,0.041,22150176,1.259,1.249,IV,https://asas-sn.osu.edu/variables/APO96,2M,0.025089,1,V,0.016000000000000014
234284556,J222239.75-630327.0,335.66561,-63.0575,14.56,0.18,1.1066175,ROT,0.999,2458331.7601,6405089921141776384,56.781,-89.977,22.35946,44.34,J222239.77-630326.7,10.183,0.838,0.18,57373271,1.614,0.025,V,https://asas-sn.osu.edu/variables/AP57373271,2M,1.239968,1,V,0.22100000000000009
234290005,J222527.18-605623.4,336.36325,-60.93982,12.46,0.14,6.3210379,EA,1.0,2457865.92048,6407655872043272192,5.423,-4.097,26.83777,833.05,J222527.19-605623.4,11.395,0.352,-0.044,57383035,0.539,0.026,V,https://asas-sn.osu.edu/variables/AP57383035,2M,0.030353,1,V,0.028999999999999915
234340131,J023051.32-684203.7,37.71384,-68.70104,16.96,1.3,NON PERIODIC,AM,,2456971.66033,4695093944014478336,26.458,1.959,70.5489,561.01,J023051.20-684205.5,16.807,0.984,0.554,,,0.032,II,https://asas-sn.osu.edu/variables/99972,2M,1.983551,1,V,0.5923999999999978
234347951,J023625.64-705814.3,39.10684,-70.97064,10.94,0.1,NON PERIODIC,ROT:,0.639,2457076.52268,4645124439067074560,33.26,8.788,50.14835,307.54,J023625.51-705814.0,9.871,0.358,-0.03,36184225,0.587,0.033,II,https://asas-sn.osu.edu/variables/100017,2M,0.946674,1,V,0.10599999999999987
234491752,J003713.29-634912.8,9.30536,-63.82023,9.87,0.54,NON PERIODIC,VAR,0.341,2456852.81509,4708499327219176448,48.339,38.679,73.46041,250.33,J003713.48-634912.0,9.056,0.247,-0.011,36497579,0.293,0.018,II,https://asas-sn.osu.edu/variables/106162,2M,0.831886,1,V,0.030000000000001137
234518883,J005809.80-632345.2,14.54083,-63.39588,11.39,1.07,0.6422433,RRAB,0.993,2458123.61783,4709830423483624448,7.045,-18.713,159.04397,1678.08,J005809.70-632344.5,10.558,0.28,-0.01,36502031,0.274,0.021,II,https://asas-sn.osu.edu/variables/100784,2M,1.020747,1,V,0.16999999999999993
234624242,J062610.11+020558.8,96.54213,2.09966,10.72,0.38,NON PERIODIC,ROT:,0.284,2457044.88825,3124103277755890176,-9.773,-8.505,27.36928,445.69,J062610.05+020557.4,9.351,0.418,-0.022,22127844,0.707,0.858,II,https://asas-sn.osu.edu/variables/224405,2M,1.409075,1,V,0.1460000000000008
234699869,J062719.84+035440.6,96.83267,3.91128,9.65,0.72,NON PERIODIC,VAR,0.279,2457011.80014,3131152109362612736,-0.702,-2.513,3.16313,255.76,J062719.99+035439.8,8.808,0.251,-0.034,22276156,,0.506,II,https://asas-sn.osu.edu/variables/221805,2M,2.527682,1,V,0.051000000000000156
234840976,J063200.48+045241.2,98.00198,4.87812,8.94,0.53,NON PERIODIC,GCAS,0.342,2457783.93967,3131334452194616320,-2.173,1.017,21.26437,1869.84,J063200.61+045240.7,8.152,0.032,-0.067,22278550,,1.085,II,https://asas-sn.osu.edu/variables/237481,2M,2.01728,1,V,0.363999999999999
235007556,J232900.98-630637.9,352.2541,-63.11053,6.43,0.78,NON PERIODIC,VAR,0.398,2456856.78921,6486744946020141056,39.932,-13.685,24.77152,123.81,J232901.07-630638.3,5.923,-0.077,0.207,,,0.02,II,https://asas-sn.osu.edu/variables/106503,2M,0.445339,1,V,0.7699999999999996
235067275,J054301.82-462619.5,85.75759,-46.43875,11.55,0.26,0.3663173,EW,0.998,2457401.53274,4795998771795791872,13.61,5.93,37.76863,536.72,J054301.76-462619.8,10.304,0.367,-0.026,36834475,0.597,0.064,II,https://asas-sn.osu.edu/variables/59067,2M,0.93857,1,V,0.13900000000000112
235073057,J054407.83-444730.3,86.03261,-44.79175,11.64,0.08,3.482,ROT,0.959,2457434.72462,4802214551546022912,32.915,27.488,52.85813,260.04,J054407.81-444733.7,9.952,0.619,-0.042,36866925,0.828,0.05,II,https://asas-sn.osu.edu/variables/59075,2M,3.963369,1,V,0.37599999999999945
235073221,J054441.77-442304.3,86.17405,-44.38454,10.47,0.46,NON PERIODIC,VAR,0.313,2457377.69252,4802599964731600896,6.615,-103.99,64.00638,129.6,J054441.84-442308.6,9.014,0.496,-0.042,36869073,0.751,0.048,II,https://asas-sn.osu.edu/variables/59065,2M,3.308787,1,V,0.012000000000000455
235385233,J065431.01+085532.3,103.62921,8.92563,15.44,0.24,0.4096494,EA,0.985,2457690.12923,3157535715504579072,-22.018,-32.34,36.60667,197.4,J065431.06+085532.3,12.448,0.82,0.111,22707422,1.542,0.218,VI,https://asas-sn.osu.edu/variables/AP22707422,2M,1.131446,1,V,0.3800000000000008
235410610,J065534.53+081930.0,103.89388,8.32499,6.89,0.5,465.3544378,VAR,0.481,2457046.88357,3157350482156539904,-13.74,4.122,6.49383,95.5,J065534.61+081927.5,6.178,0.047,0.111,,,0.22,II,https://asas-sn.osu.edu/variables/210123,2M,2.841951,1,V,0.6084999999999994
235416087,J164446.38-472319.1,251.19326,-47.38863,10.96,0.11,NON PERIODIC,GCAS:,0.345,2457546.67181,5939636824892867584,-2.171,-3.22,59.62594,3239.16,J164446.35-472319.5,9.833,0.181,-0.041,51422799,0.55,3.577,II,https://asas-sn.osu.edu/variables/413311,2M,0.674415,1,V,0.08799999999999919
235555218,J152715.10+503711.0,231.81293,50.61972,8.82,1.5,NON PERIODIC,VAR,0.412,2456402.97902,1594803790313617408,-8.118,1.456,21.83254,558.47,J152714.91+503710.4,8.037,-0.148,-0.037,,,0.018,II,https://asas-sn.osu.edu/variables/93122,2M,1.711703,1,V,0.96
235594340,J180107.60+415121.0,270.28166,41.85582,11.57,0.3,2.020682,EA,0.999,2456909.80435,2113692705038608896,3.219,16.736,38.51902,476.82,J180107.59+415120.8,10.573,0.31,-0.026,14542697,0.493,0.033,VI,https://asas-sn.osu.edu/variables/AP14542697,2M,0.233585,1,V,0.24399999999999977
235598526,J181038.78+180550.0,272.66133,18.0971,13.09,0.39,1.0179606,EA,1.0,2458312.93885,4526443325768088576,-11.848,-36.661,85.25959,466.86,J181038.76+180549.5,11.349,0.559,-0.02,35378134,0.832,0.115,I,https://asas-sn.osu.edu/variables/559911,2M,0.957742,1,V,0.26099999999999923
235612261,J181130.36+194804.0,272.87651,19.80112,11.7,0.62,0.9342676,EA,1.0,2456865.88168,4527821013832697856,1.635,3.256,8.02218,464.52,J181130.35+194804.0,10.446,0.283,-0.004,35394799,0.532,0.095,VI,https://asas-sn.osu.edu/variables/AP35394799,2M,0.095793,1,V,0.0909999999999993
235651762,J183017.11+214040.7,277.57131,21.67798,14.25,0.37,0.2409943,EW,1.0,2457114.0295,4529092800896428032,-35.457,-17.698,87.35214,465.04,J183017.12+214040.0,12.473,0.562,-0.042,35407611,0.918,0.165,VI,https://asas-sn.osu.edu/variables/AP35407611,2M,0.768039,1,V,0.051000000000000156
235666667,J183041.81+204851.7,277.67421,20.81436,7.17,0.39,NON PERIODIC,VAR,0.717,2456914.78449,4525943082344641024,16.702,-264.71,44.32204,35.25,J183041.65+204851.4,5.113,0.479,0.203,,,0.17,II,https://asas-sn.osu.edu/variables/76817,2M,3.339604,1,V,0.6753400000000003
235682463,J190909.78+763339.6,287.29073,76.561,5.77,0.62,NON PERIODIC,VAR,0.495,2456834.94309,2292498687560556800,52.87,-119.09,16.95176,27.45,J190909.98+763336.8,4.338,0.025,0.254,,,0.084,II,https://asas-sn.osu.edu/variables/80537,2M,1.828143,1,V,0.6461299999999994
235712394,J165141.06+814444.4,252.92109,81.74568,14.86,0.32,0.2266483,EW,1.0,2456875.88674,1710516703258340864,-7.635,3.719,16.12274,400.52,J165141.47+814444.0,12.841,0.727,-0.01,9196472,1.234,0.07,VI,https://asas-sn.osu.edu/variables/AP9196472,2M,1.161626,1,V,0.4540000000000006
235735125,J182558.97+294942.5,276.49572,29.82848,6.48,0.39,NON PERIODIC,VAR,0.459,2456751.07039,4588352908518040576,22.62,-24.234,18.59747,118.35,J182558.81+294943.8,5.591,0.011,0.125,,,0.125,II,https://asas-sn.osu.edu/variables/445768,2M,2.908715,1,V,0.6601500000000007
235945613,J194605.17+785541.6,296.52154,78.92823,11.06,0.12,2.3641161,EA,0.996,2457591.79241,2291708551017090048,7.084,14.334,28.69701,378.65,J194605.15+785541.6,9.801,0.385,-0.023,16176168,0.487,0.106,VI,https://asas-sn.osu.edu/variables/AP16176168,2M,0.183334,1,V,0.07199999999999918
235999079,J201804.18+784423.2,304.51788,78.74004,12.57,0.73,87.57,SR,1.0,2457211.0077,2291805853499922432,-2.766,3.25,26.29583,1299.91,J201804.21+784423.2,5.505,1.309,0.266,16176821,1.219,0.125,I,https://asas-sn.osu.edu/variables/454168,2M,54.610373,1,V,0.2759999999999998
236004686,J164357.84+261744.8,250.991,26.29577,13.21,0.41,0.5245282,EA,1.0,2456435.94352,1301244424900340736,0.17,12.586,22.74252,381.18,J164357.75+261744.3,11.345,0.616,-0.017,8071167,0.959,0.069,II,https://asas-sn.osu.edu/variables/55144,2M,1.330844,1,V,0.053999999999998494
236013183,J164634.65+261001.0,251.64437,26.16695,15.22,0.27,0.658706,EA,0.957,2457410.13789,1307176290131712768,7.68,10.593,25.65914,413.73,J164634.55+260958.5,12.813,0.815,0.018,8092670,1.288,0.103,II,https://asas-sn.osu.edu/variables/53078,2M,2.902016,1,V,0.19399999999999906
236313673,J160247.98+252037.7,240.69993,25.3438,10.54,0.42,NON PERIODIC,ROT:,0.899,2456434.92194,1219268823662931968,-213.881,-41.041,76.31542,73.93,J160248.05+252037.7,8.638,0.612,-0.015,7883148,0.837,0.066,II,https://asas-sn.osu.edu/variables/58579,2M,3.316919,1,V,0.07900000000000063
236327696,J160650.54+271634.1,241.71059,27.27615,10.46,0.74,NON PERIODIC,VAR,0.445,2457955.87159,1316365355480059904,-27.517,-1.943,31.22494,238.8,J160650.66+271634.5,9.204,0.415,-0.011,8132201,0.533,0.039,II,https://asas-sn.osu.edu/variables/58645,2M,2.132854,1,V,0.026999999999999247
236333974,J160847.10+251143.9,242.19625,25.19553,11.72,0.35,0.3502291,EW,1.0,2457157.94048,1315094182601361664,-9.396,-50.429,77.6055,319.17,J160847.14+251143.8,10.36,0.37,-0.011,8128747,0.613,0.053,II,https://asas-sn.osu.edu/variables/58647,2M,0.873014,1,V,0.07399999999999984
236338880,J161005.07+253655.0,242.52112,25.61528,12.49,0.62,0.5308242,EA,1.0,2457135.9233,1315212478883709952,11.876,-15.368,22.47591,244.14,J161005.10+253654.7,10.72,0.593,0.004,8129165,0.838,0.056,II,https://asas-sn.osu.edu/variables/58709,2M,0.436608,1,V,0.13599999999999923
236341259,J161034.51+265010.6,242.6438,26.83628,10.1,0.26,3.9901091,EA,0.999,2458009.72156,1315899742370150912,-7.789,-1.699,5.45394,144.33,J161034.50+265010.8,8.96,0.388,-0.03,8131021,0.641,0.058,VI,https://asas-sn.osu.edu/variables/AP8131021,2M,0.203757,1,V,0.10400000000000098
236392102,J161925.86+294247.6,244.85773,29.71323,11.37,0.47,0.49696,RRAB,0.734,2457975.77621,1317846466364172800,-23.458,-26.864,250.14046,1479.69,J161925.83+294247.3,10.678,0.186,-0.01,8136738,0.242,0.043,IV,https://asas-sn.osu.edu/variables/APO1900,2M,0.045788,1,V,0.0600000000000005
236537131,J205813.57+351029.2,314.55653,35.17479,10.17,0.59,0.6311586,EA,1.0,2457586.90857,1866704219781935616,6.571,-13.322,6.84281,97.19,J205813.44+351029.7,8.353,0.606,-0.058,10992338,0.781,0.433,II,https://asas-sn.osu.edu/variables/284367,2M,1.457659,1,V,0.17999999999999972
236884425,J201309.97+620422.5,303.29153,62.07291,11.57,0.39,0.3878496,EW,1.0,2456849.94151,2243920855098545920,-22.296,2.101,42.38221,399.26,J201310.11+620423.4,10.824,0.281,-0.014,15924301,0.05,0.278,II,https://asas-sn.osu.edu/variables/76043,2M,1.604082,1,V,0.006000000000000227
236901679,J201540.71+655113.6,303.91962,65.85378,8.61,0.66,NON PERIODIC,VAR,0.352,2457617.86078,,,,,,J201541.61+655112.8,6.648,0.297,0.053,15934931,,0.294,II,https://asas-sn.osu.edu/variables/79043,2M,5.452334,1,V,0.8499999999999996
236973844,J201936.90+621526.7,304.90376,62.25741,6.43,0.62,706.7473061,VAR,0.711,2456864.91522,2243143328580355584,13.159,19.866,14.06331,124.51,J201936.73+621526.7,5.695,-0.01,0.138,,,0.188,II,https://asas-sn.osu.edu/variables/76045,2M,1.227962,1,V,0.7089400000000001
237002414,J202407.18+621313.9,306.0299,62.22053,13.2,0.26,1.6728918,EA,1.0,2457616.89583,2243037225708118016,-14.751,-16.153,47.45827,457.71,J202407.17+621314.0,11.619,0.49,-0.022,15917685,0.708,0.249,VI,https://asas-sn.osu.edu/variables/AP15917685,2M,0.299307,1,V,0.08999999999999986
237059039,J164730.66-452737.8,251.87773,-45.46051,8.11,1.16,220.8378834,VAR,0.246,2458319.6774,5940212247391343616,-0.573,-2.726,44.81802,3394.38,J164730.32-452737.4,7.266,0.102,-0.07,51431466,,18.223,II,https://asas-sn.osu.edu/variables/412183,2M,3.293313,1,V,0.6999999999999993
237092476,J152450.83+245943.5,231.2118,24.99542,13.92,0.49,0.2447597,EW,1.0,2457119.04717,1222010215390097664,7.367,-17.272,40.72414,457.55,J152450.73+245943.4,12.251,0.52,-0.012,7891285,0.794,0.043,II,https://asas-sn.osu.edu/variables/59337,2M,1.385161,1,V,0.2010000000000005
237114978,J175841.16+580941.4,269.6715,58.16151,11.09,0.12,0.3240296,EW,1.0,2458326.933,1421920086655191552,-10.041,2.721,14.76807,299.49,J175841.15+580941.4,10.197,0.305,-0.012,8518593,0.448,0.05,VI,https://asas-sn.osu.edu/variables/AP8518593,2M,0.174372,1,V,0.15499999999999936
237116051,J175910.51+584259.1,269.7938,58.71643,10.96,0.32,NON PERIODIC,ROT:,0.47,2456490.86788,1422006192159764224,5.755,30.19,23.01926,158.02,J175910.35+584259.8,9.465,0.484,-0.029,8519021,0.727,0.043,II,https://asas-sn.osu.edu/variables/55042,2M,1.284484,1,V,0.03799999999999848
237130278,J183113.38+524707.7,277.80574,52.78548,11.3,0.34,0.4130416,EW,1.0,2457520.93789,2145768139280027136,3.118,-11.049,26.04593,478.63,J183113.37+524707.3,10.554,0.227,-0.012,14854124,0.609,0.031,VI,https://asas-sn.osu.edu/variables/AP14854124,2M,0.244108,1,V,0.07599999999999874
237204998,J193411.04+770129.1,293.54602,77.02474,14.66,0.53,0.7019604,EA,1.0,2457687.74791,2289864292060716800,-7.975,23.105,48.13723,415.48,J193411.03+770129.0,12.349,0.717,-0.012,16165402,1.275,0.088,VI,https://asas-sn.osu.edu/variables/AP16165402,2M,0.236963,1,V,0.2599999999999998
237229242,J194752.88+725431.1,296.9696,72.90841,15.55,0.81,0.21131,EW,0.998,2456875.90783,2264081603382369536,3.727,21.941,36.81448,348.99,J194752.90+725431.4,13.351,0.845,-0.003,16040344,1.038,0.25,I,https://asas-sn.osu.edu/variables/453510,2M,1.228689,1,V,0.245000000000001
237234024,J195005.78+750701.8,297.52408,75.11718,13.84,0.27,0.9478968,EA,0.996,2456849.09162,2288385277122496768,18.418,18.807,43.05462,345.06,J195005.80+750701.6,11.729,0.727,-0.057,16156983,,0.128,VI,https://asas-sn.osu.edu/variables/AP16156983,2M,0.396098,1,V,0.06099999999999994
237277760,J195628.68+733655.8,299.11952,73.61551,9.51,0.54,NON PERIODIC,VAR,0.336,2456894.86666,,,,,,J195628.75+733657.4,8.268,0.241,-0.04,16154397,0.729,0.226,II,https://asas-sn.osu.edu/variables/97383,2M,1.720815,1,V,0.379999999999999
237332597,J230718.86-605234.3,346.82858,-60.87619,8.84,0.55,NON PERIODIC,VAR,0.79,2456971.5714,6490234727208861696,22.612,0.656,10.89937,101.65,J230718.97-605234.7,7.695,0.241,-0.058,57928414,0.135,0.023,II,https://asas-sn.osu.edu/variables/104402,2M,0.812238,1,V,0.33000000000000007
237336864,J230927.71-633912.1,347.36547,-63.65335,9.33,0.38,NON PERIODIC,VAR,0.735,2456938.6409,6393742067789520896,61.917,-40.94,86.30713,245.3,J230927.80-633912.5,9.046,0.02,-0.024,57326082,0.083,0.023,II,https://asas-sn.osu.edu/variables/104595,2M,0.052481,1,V,0.04800000000000004
237635371,J065346.76+053642.0,103.44485,5.61168,12.91,0.62,2.0570902,EA,1.0,2457679.06491,3129733464487202304,-0.626,-0.469,12.21494,3294.54,J065346.80+053641.9,13.169,0.313,0.005,22249371,0.19,0.383,II,https://asas-sn.osu.edu/variables/209526,2M,0.68396,1,V,0.002000000000000668
237915523,J034444.51-610551.0,56.18546,-61.09751,9.55,0.44,NON PERIODIC,VAR,0.484,2457444.52468,4680452950258688000,91.501,139.67,83.92765,106.04,J034444.66-610552.2,8.352,0.398,-0.045,36380447,0.437,0.054,II,https://asas-sn.osu.edu/variables/82752,2M,2.69128,1,V,0.062000000000001165
238005553,J064951.92-533722.8,102.46632,-53.62299,5.21,0.75,NON PERIODIC,VAR,0.311,2457008.70312,,,,,,J064951.31-533720.4,2.811,0.542,0.152,,,0.108,II,https://asas-sn.osu.edu/variables/60331,2M,5.708556,1,V,0.7999999999999998
238097136,J070132.11-490749.6,105.38378,-49.13045,10.62,0.19,NON PERIODIC,VAR,0.73,2457448.59616,5508356030259540992,-1.821,-11.318,21.88639,402.79,J070132.08-490747.9,9.727,0.299,-0.018,43159537,,0.08,II,https://asas-sn.osu.edu/variables/152380,2M,1.80425,1,V,0.002000000000000668
238170857,J234848.77-694653.8,357.20321,-69.78161,12.11,0.24,0.3932507,EW,1.0,2457362.68617,6386794082015029248,23.681,3.947,58.85982,517.24,J234848.91-694653.5,11.062,0.281,-0.013,57300449,0.535,0.035,II,https://asas-sn.osu.edu/variables/105430,2M,0.555299,1,V,0.05600000000000094
238196979,J034808.07-725324.6,57.03364,-72.89017,11.97,0.11,9.3135164,ROT,0.995,2457974.8519,4641637024405934080,20.73476,35.789,82.99611,423.33,J034808.08-725324.6,10.158,0.601,-0.042,36168011,0.928,0.069,III,https://asas-sn.osu.edu/variables/AP36168011,2M,0.464032,1,V,0.006999999999999673
238314189,J080203.85-503141.2,120.51606,-50.52811,9.02,0.28,NON PERIODIC,ROT:,0.432,2457459.49747,5513813112628459520,-5.931,5.3,18.80706,498.83,J080203.88-503141.1,8.376,0.013,-0.018,43245389,,0.427,II,https://asas-sn.osu.edu/variables/330389,2M,0.375415,1,V,0.33999999999999986
238337224,J080243.23-503708.1,120.68014,-50.61893,9.16,0.24,NON PERIODIC,VAR,0.397,2457633.9121,,,,,,J080243.10-503714.4,8.632,-0.1,-0.039,43251621,,0.409,II,https://asas-sn.osu.edu/variables/330341,2M,6.460436,1,V,0.5180000000000007
238571811,J080802.34-524805.7,122.00976,-52.80157,9.16,0.3,NON PERIODIC,GCAS,0.409,2457853.66117,5512596365572913152,-10.275,11.159,26.34294,366.38,J080802.36-524806.5,9.041,0.008,-0.036,43227817,,0.448,II,https://asas-sn.osu.edu/variables/279901,2M,0.990073,1,V,0.02999999999999936
238616361,J080946.49-491428.0,122.44371,-49.24112,10.65,0.12,NON PERIODIC,ROT:,0.558,2457902.50812,5514365724604041216,-9.708,4.884,19.30495,374.77,J080946.12-491426.0,10.127,0.142,-0.014,43255086,0.276,0.387,II,https://asas-sn.osu.edu/variables/332245,2M,79.542126,1,V,0.006999999999999673
238899811,J061454.29-520920.0,93.72619,-52.15556,10.3,0.47,NON PERIODIC,VAR,0.601,2456999.70473,5549074523546225664,-7.617,5.384,15.25957,345.13,J061454.20-520921.8,9.399,0.204,-0.026,43842679,0.364,0.056,II,https://asas-sn.osu.edu/variables/69704,2M,2.021242,1,V,0.20199999999999996
238914789,J061558.69-515424.5,93.99453,-51.90681,15.06,2.34,NON PERIODIC,UGZ,,2458179.60221,5549098884600251392,-2.094,17.793,61.97988,729.85,J061558.69-515424.1,14.181,0.511,0.159,43842857,0.201,0.059,II,https://asas-sn.osu.edu/variables/70069,2M,0.235037,1,V,0.15429999999999922
238917338,J061645.15-484254.0,94.18811,-48.715,12.56,0.29,4.0758046,EA,0.999,2456932.82412,5553612895227964416,6.693,3.349,47.90029,1350.27,J061645.12-484254.2,10.958,0.529,-0.013,43882593,0.787,0.062,II,https://asas-sn.osu.edu/variables/149504,2M,0.42475,1,V,0.005000000000000782
238926969,J061846.00-525425.2,94.69165,-52.90699,12.35,0.23,0.4673629,EW,1.0,2456889.88246,5500918937907355648,1.524,7.788,25.60585,680.73,J061846.02-525425.0,11.41,0.294,-0.015,43062037,0.543,0.079,II,https://asas-sn.osu.edu/variables/69896,2M,0.26389,1,V,0.08999999999999986
238932509,J061946.28-531336.4,94.94284,-53.22677,13.41,0.14,NON PERIODIC,VAR,0.938,2456988.61996,5500698107867793408,15.09925,15.172,31.05396,306.07,J061946.30-531336.1,11.723,0.555,-0.05,43060607,0.964,0.081,III,https://asas-sn.osu.edu/variables/AP43060607,2M,0.096929,1,V,0.04299999999999926
238951019,J062054.12-502159.5,95.22552,-50.36653,10.79,0.43,NON PERIODIC,VAR,0.386,2457043.66727,5550265260278996992,9.157,14.625,29.02413,354.86,J062054.12-502159.6,9.891,0.286,-0.001,43851558,0.444,0.05,II,https://asas-sn.osu.edu/variables/149858,2M,0.320465,1,V,0.07400000000000162
239052494,J053732.36+370513.3,84.38482,37.08702,8.45,0.8,NON PERIODIC,VAR,0.377,2457021.89346,189291376380052960,-39.638,34.5,31.53799,126.62,J053732.47+370512.6,6.864,0.346,0.071,907806,,1.004,II,https://asas-sn.osu.edu/variables/212112,2M,2.082607,1,V,0.4399999999999995
239290086,J200107.96+444012.8,300.28318,44.67023,12.02,0.42,0.3681657,EW,1.0,2457125.1144,2076140122354456320,15.157,-17.626,42.34481,384.29,J200107.86+444013.0,10.729,0.321,-0.017,14148363,0.557,0.511,II,https://asas-sn.osu.edu/variables/208835,2M,1.219674,1,V,0.3689999999999998
239291500,J200119.80+440838.5,300.33249,44.14402,12.12,0.16,1.6130456,EB,1.0,2457910.08744,2076076140212025088,1.5,2.43,13.3834,988.73,J200119.78+440838.9,11.469,0.254,-0.011,14147228,0.31,0.867,VI,https://asas-sn.osu.edu/variables/AP14147228,2M,0.386808,1,V,0.07000000000000028
239622721,J214201.12+353038.1,325.50466,35.51059,6.5,0.39,NON PERIODIC,L,0.991,2457264.95473,1950794078792365312,4.194,1.891,9.06815,415.84,J214201.07+353036.5,1.802,1.532,-1.04,,,0.237,II,https://asas-sn.osu.edu/variables/267747,2M,1.474382,1,V,0.6145199999999997
240154683,J064609.20+342452.6,101.53834,34.41462,11.32,0.45,2.0189827,EA,0.998,2457032.90652,938680396921810432,6.346,-11.876,49.06906,768.81,J064609.13+342452.5,10.249,0.322,-0.013,6423807,0.592,0.1,II,https://asas-sn.osu.edu/variables/103068,2M,0.93283,1,V,0.02999999999999936
240178198,J193141.22+464843.6,292.92176,46.81211,11.11,0.16,1.3825858,EW,0.998,2457468.09115,2128297135736728832,0.143,0.147,1.04949,1079.63,J193141.20+464843.7,10.46,0.173,-0.015,14679218,0.451,0.091,II,https://asas-sn.osu.edu/variables/67025,2M,0.223623,1,V,0.06500000000000128
240258004,J212914.80+442018.2,322.31165,44.33838,7.97,0.38,NON PERIODIC,GCAS,0.275,2457668.88673,1970997845483167232,4.033,-1.494,16.16171,792.79,J212914.84+442017.2,7.654,0.13,0.204,12480062,,0.484,II,https://asas-sn.osu.edu/variables/257405,2M,1.049363,1,V,0.34999999999999964
240706234,J004006.24+501414.9,10.026,50.23746,10.94,0.58,NON PERIODIC,ROT:,0.769,2457384.73155,415494796916632192,147.533,-70.947,52.01887,67.04,J004006.43+501414.7,9.265,0.776,-0.041,3143723,1.022,0.203,II,https://asas-sn.osu.edu/variables/357069,2M,0.712318,1,V,0.06899999999999906
240872692,J010742.80+484518.5,16.92834,48.75515,14.95,0.78,0.3871926,EW,0.741,2457314.75049,401879681868136704,1.754,-6.567,24.11556,748.49,J010742.83+484518.6,14.091,0.456,0.123,2948229,0.208,0.167,II,https://asas-sn.osu.edu/variables/337971,2M,0.407595,1,V,0.33000000000000007
